Suggest_Method,n,Iteration,Repeat,I,H,C,P,Highest_Observed_Fluorescence
BO,5,1,9,I5,H5,C3,P2,5679
BO,5,1,9,I3,H5,C2,P3,116
BO,5,1,9,I2,H5,C2,P4,1400
BO,5,2,9,I3,H4,C2,P3,2388
BO,5,2,9,I2,H4,C2,P2,7585
BO,5,2,9,I3,H3,C4,P1,2850
BO,5,2,9,I3,H3,C2,P2,114
BO,5,2,9,I1,H2,C2,P3,119
BO,5,3,9,I2,H4,C2,P1,642076
BO,5,3,9,I2,H5,C2,P2,62
BO,5,3,9,I2,H1,C2,P2,625
BO,5,3,9,I1,H5,C3,P2,351
BO,5,3,9,I1,H4,C3,P2,12380
BO,5,4,9,I5,H2,C3,P1,64
BO,5,4,9,I4,H2,C2,P1,1222
BO,5,4,9,I2,H2,C1,P1,60221
BO,5,4,9,I5,H4,C1,P1,80915
BO,5,4,9,I1,H3,C3,P1,159
BO,5,5,9,I5,H4,C4,P1,806841
BO,5,5,9,I5,H4,C3,P1,61707
BO,5,5,9,I1,H4,C4,P1,79212
BO,5,5,9,I4,H4,C5,P1,541
BO,5,5,9,I3,H4,C3,P1,102
BO,5,6,9,I5,H5,C2,P1,6
BO,5,6,9,I5,H3,C4,P1,912
BO,5,6,9,I5,H2,C4,P1,92071
BO,5,6,9,I5,H4,C2,P1,1192715
BO,5,6,9,I5,H1,C2,P1,93701
BO,5,7,9,I3,H1,C4,P4,33311
BO,5,7,9,I3,H4,C5,P1,611
BO,5,7,9,I5,H1,C5,P3,634
BO,5,7,9,I3,H1,C2,P4,2821
BO,5,7,9,I2,H1,C2,P4,4276
BO,5,8,9,I2,H4,C3,P1,38
BO,5,8,9,I4,H5,C3,P3,3806
BO,5,8,9,I4,H2,C3,P4,463
BO,5,8,9,I4,H1,C5,P4,1214
BO,5,8,9,I4,H2,C4,P3,1317074
BO,5,9,9,I4,H2,C2,P3,576
BO,5,9,9,I4,H5,C4,P3,828
BO,5,9,9,I4,H3,C2,P3,20
BO,5,9,9,I4,H1,C2,P2,1332
BO,5,9,9,I4,H1,C4,P4,10865
BO,5,10,9,I5,H2,C4,P3,82456
BO,5,10,9,I3,H2,C4,P4,87686
BO,5,10,9,I2,H2,C4,P4,314581
BO,5,10,9,I1,H2,C4,P2,2799
BO,5,10,9,I5,H2,C4,P2,2787
BO,5,11,9,I4,H2,C4,P4,55257
BO,5,11,9,I4,H2,C4,P2,23152
BO,5,11,9,I2,H1,C4,P4,394759
BO,5,11,9,I2,H5,C4,P3,2953
BO,5,11,9,I2,H3,C4,P3,525213
BO,5,12,9,I4,H3,C4,P3,1243932
BO,5,12,9,I3,H2,C5,P3,484
BO,5,12,9,I1,H2,C5,P3,1604
BO,5,12,9,I4,H1,C5,P3,270
BO,5,12,9,I1,H1,C4,P3,5027
BO,5,13,9,I3,H2,C4,P3,2674917
BO,5,13,9,I5,H3,C1,P1,3984
BO,5,13,9,I5,H2,C1,P1,12310
BO,5,13,9,I5,H1,C1,P1,3776
BO,5,13,9,I3,H3,C3,P2,51
BO,5,14,9,I3,H1,C4,P3,968
BO,5,14,9,I3,H3,C4,P3,87871
BO,5,14,9,I4,H4,C5,P2,4125
BO,5,14,9,I4,H4,C3,P2,1014
BO,5,14,9,I2,H4,C3,P2,84917
BO,5,15,9,I2,H2,C4,P3,347695
BO,5,15,9,I1,H2,C4,P3,195055
BO,5,15,9,I3,H4,C4,P2,451
BO,5,15,9,I1,H4,C4,P2,89908
BO,5,15,9,I2,H4,C4,P2,277
BO,5,16,9,I3,H2,C4,P1,1131
BO,5,16,9,I3,H3,C4,P3,87871
BO,5,16,9,I1,H1,C3,P2,3192
BO,5,16,9,I1,H1,C1,P2,3689
BO,5,16,9,I1,H1,C2,P2,80
BO,5,17,9,I3,H4,C1,P1,12391
BO,5,17,9,I3,H4,C1,P2,5963
BO,5,17,9,I3,H4,C1,P4,162449
BO,5,17,9,I3,H1,C1,P4,34
BO,5,17,9,I3,H1,C1,P1,2516
BO,5,18,9,I4,H3,C2,P1,856
BO,5,18,9,I4,H1,C1,P2,129
BO,5,18,9,I4,H5,C3,P2,97728
BO,5,18,9,I4,H1,C3,P2,494
BO,5,18,9,I4,H5,C4,P2,1042361
BO,5,19,9,I1,H5,C1,P1,552
BO,5,19,9,I1,H5,C5,P1,441
BO,5,19,9,I1,H5,C3,P1,204
BO,5,19,9,I1,H5,C2,P1,3260
BO,5,19,9,I2,H2,C3,P3,11373
BO,5,20,9,I1,H1,C4,P2,2488
BO,5,20,9,I1,H5,C4,P2,1189738
BO,5,20,9,I1,H4,C3,P3,47866
BO,5,20,9,I4,H4,C3,P3,1274
BO,5,20,9,I1,H4,C2,P3,5883
BO,5,1,10,I4,H1,C1,P2,129
BO,5,1,10,I4,H5,C5,P2,69154
BO,5,1,10,I3,H5,C2,P1,235
BO,5,1,10,I1,H2,C3,P1,67
BO,5,1,10,I2,H1,C3,P2,459
BO,5,2,10,I3,H1,C2,P2,444
BO,5,2,10,I3,H4,C4,P2,451
BO,5,2,10,I4,H2,C1,P2,2768
BO,5,2,10,I5,H2,C2,P2,257
BO,5,2,10,I2,H1,C5,P2,97843
BO,5,3,10,I2,H1,C5,P3,1102699
BO,5,3,10,I2,H1,C5,P4,3087
BO,5,3,10,I3,H2,C5,P1,430
BO,5,3,10,I2,H3,C5,P1,5717
BO,5,3,10,I1,H2,C5,P4,1517
BO,5,4,10,I5,H5,C1,P3,1706
BO,5,4,10,I1,H3,C2,P3,444
BO,5,4,10,I4,H1,C3,P3,127
BO,5,4,10,I4,H5,C5,P3,1351
BO,5,4,10,I2,H5,C3,P3,113506
BO,5,5,10,I2,H2,C5,P3,234
BO,5,5,10,I2,H3,C3,P3,840
BO,5,5,10,I2,H3,C1,P3,5224
BO,5,5,10,I2,H4,C2,P3,717
BO,5,5,10,I2,H2,C4,P3,347695
BO,5,6,10,I5,H1,C5,P3,634
BO,5,6,10,I4,H1,C5,P3,270
BO,5,6,10,I1,H1,C5,P3,2681
BO,5,6,10,I3,H1,C5,P3,386
BO,5,6,10,I4,H4,C1,P4,568488
BO,5,7,10,I2,H1,C1,P3,1019
BO,5,7,10,I2,H1,C3,P3,260
BO,5,7,10,I2,H1,C2,P3,12701
BO,5,7,10,I2,H5,C3,P1,98
BO,5,7,10,I2,H5,C2,P1,1007
BO,5,8,10,I2,H4,C5,P3,4595
BO,5,8,10,I2,H3,C5,P3,6386
BO,5,8,10,I2,H5,C5,P3,156
BO,5,8,10,I5,H2,C1,P4,42713
BO,5,8,10,I3,H2,C2,P4,216
BO,5,9,10,I2,H1,C5,P1,14763
BO,5,9,10,I5,H4,C5,P3,399
BO,5,9,10,I1,H4,C5,P1,690
BO,5,9,10,I5,H4,C5,P1,9112
BO,5,9,10,I4,H4,C5,P3,83
BO,5,10,10,I5,H2,C3,P1,64
BO,5,10,10,I5,H3,C3,P1,25
BO,5,10,10,I5,H4,C3,P2,775
BO,5,10,10,I5,H5,C3,P1,140
BO,5,10,10,I5,H5,C3,P2,5679
BO,5,11,10,I4,H1,C1,P1,768
BO,5,11,10,I4,H1,C2,P1,2964
BO,5,11,10,I4,H1,C3,P1,13
BO,5,11,10,I4,H1,C4,P1,263
BO,5,11,10,I1,H1,C2,P1,1654
BO,5,12,10,I3,H2,C5,P1,430
BO,5,12,10,I2,H4,C5,P2,1858
BO,5,12,10,I2,H5,C5,P2,22103
BO,5,12,10,I2,H2,C5,P2,2128
BO,5,12,10,I2,H3,C5,P2,5824
BO,5,13,10,I3,H4,C5,P2,684
BO,5,13,10,I3,H5,C5,P2,1061
BO,5,13,10,I3,H2,C5,P2,30022
BO,5,13,10,I3,H3,C5,P2,1071
BO,5,13,10,I2,H2,C1,P2,1438
BO,5,14,10,I1,H5,C2,P4,545
BO,5,14,10,I5,H5,C3,P4,1807
BO,5,14,10,I3,H5,C2,P4,2681
BO,5,14,10,I4,H5,C1,P4,331
BO,5,14,10,I1,H5,C1,P4,10536
BO,5,15,10,I4,H5,C4,P3,828
BO,5,15,10,I3,H5,C4,P3,1763
BO,5,15,10,I5,H3,C4,P3,125959
BO,5,15,10,I3,H2,C4,P3,2674917
BO,5,15,10,I4,H3,C4,P3,1243932
BO,5,16,10,I4,H2,C4,P3,1317074
BO,5,16,10,I1,H2,C4,P3,195055
BO,5,16,10,I4,H1,C2,P3,6059
BO,5,16,10,I1,H1,C2,P3,13047
BO,5,16,10,I3,H1,C2,P3,5071
BO,5,17,10,I3,H4,C4,P3,183711
BO,5,17,10,I3,H3,C4,P3,87871
BO,5,17,10,I2,H1,C1,P3,1019
BO,5,17,10,I3,H1,C4,P2,5106
BO,5,17,10,I2,H5,C2,P3,463
BO,5,18,10,I1,H4,C1,P2,1171921
BO,5,18,10,I1,H3,C3,P4,4138
BO,5,18,10,I1,H4,C2,P4,53404
BO,5,18,10,I1,H3,C2,P2,563
BO,5,18,10,I3,H2,C3,P3,429
BO,5,19,10,I4,H5,C4,P4,1358
BO,5,19,10,I5,H2,C4,P3,82456
BO,5,19,10,I5,H5,C4,P4,1427
BO,5,19,10,I4,H4,C4,P4,296285
BO,5,19,10,I3,H4,C4,P4,89478
BO,5,20,10,I3,H1,C4,P4,33311
BO,5,20,10,I3,H1,C2,P4,2821
BO,5,20,10,I3,H1,C1,P4,34
BO,5,20,10,I3,H2,C2,P3,266
BO,5,20,10,I3,H2,C1,P3,8565
BO,5,1,11,I4,H1,C5,P1,787
BO,5,1,11,I4,H5,C5,P1,139
BO,5,1,11,I3,H5,C1,P2,62
BO,5,1,11,I5,H3,C1,P1,3984
BO,5,1,11,I1,H5,C1,P4,10536
BO,5,2,11,I4,H1,C2,P1,2964
BO,5,2,11,I4,H3,C2,P3,20
BO,5,2,11,I3,H4,C2,P2,6784
BO,5,2,11,I4,H1,C4,P1,263
BO,5,2,11,I5,H4,C5,P1,9112
BO,5,3,11,I1,H3,C1,P4,29072
BO,5,3,11,I1,H1,C2,P4,70151
BO,5,3,11,I1,H1,C3,P4,65332
BO,5,3,11,I1,H3,C4,P4,5274
BO,5,3,11,I1,H2,C3,P4,50003
BO,5,4,11,I1,H4,C5,P4,14307
BO,5,4,11,I1,H5,C2,P4,545
BO,5,4,11,I5,H1,C2,P4,42771
BO,5,4,11,I4,H4,C2,P4,31394
BO,5,4,11,I2,H4,C2,P4,14916
BO,5,5,11,I1,H1,C1,P4,1061
BO,5,5,11,I4,H3,C5,P2,3095
BO,5,5,11,I2,H3,C5,P2,5824
BO,5,5,11,I1,H3,C4,P2,4374
BO,5,5,11,I1,H3,C1,P2,907
BO,5,6,11,I4,H1,C2,P4,1995
BO,5,6,11,I3,H1,C2,P4,2821
BO,5,6,11,I2,H1,C2,P4,4276
BO,5,6,11,I4,H1,C4,P4,10865
BO,5,6,11,I2,H1,C5,P4,3087
BO,5,7,11,I1,H1,C4,P4,357030
BO,5,7,11,I1,H1,C2,P3,13047
BO,5,7,11,I1,H1,C4,P1,255
BO,5,7,11,I1,H1,C2,P1,1654
BO,5,7,11,I1,H1,C4,P2,2488
BO,5,8,11,I1,H2,C4,P4,399845
BO,5,8,11,I1,H4,C4,P4,571132
BO,5,8,11,I1,H5,C4,P4,43692
BO,5,8,11,I1,H3,C2,P1,3254
BO,5,8,11,I1,H3,C3,P1,159
BO,5,9,11,I1,H4,C5,P3,1076
BO,5,9,11,I1,H4,C3,P1,36
BO,5,9,11,I1,H4,C2,P2,8411
BO,5,9,11,I1,H4,C1,P1,182961
BO,5,9,11,I1,H4,C1,P3,26799
BO,5,10,11,I3,H1,C4,P1,402
BO,5,10,11,I3,H2,C4,P1,1131
BO,5,10,11,I3,H4,C4,P1,99899
BO,5,10,11,I3,H2,C4,P3,2674917
BO,5,10,11,I3,H4,C4,P2,451
BO,5,11,11,I1,H1,C4,P3,5027
BO,5,11,11,I4,H1,C4,P3,18519
BO,5,11,11,I5,H5,C4,P3,965
BO,5,11,11,I5,H3,C4,P3,125959
BO,5,11,11,I3,H4,C4,P3,183711
BO,5,12,11,I1,H2,C4,P3,195055
BO,5,12,11,I4,H2,C4,P2,23152
BO,5,12,11,I5,H2,C4,P2,2787
BO,5,12,11,I4,H2,C5,P3,3472
BO,5,12,11,I1,H2,C1,P2,332
BO,5,13,11,I3,H2,C2,P3,266
BO,5,13,11,I3,H2,C5,P3,484
BO,5,13,11,I3,H2,C3,P3,429
BO,5,13,11,I3,H2,C1,P3,8565
BO,5,13,11,I4,H2,C4,P1,31476
BO,5,14,11,I4,H3,C5,P2,3095
BO,5,14,11,I3,H3,C5,P2,1071
BO,5,14,11,I4,H2,C4,P3,1317074
BO,5,14,11,I5,H2,C4,P3,82456
BO,5,14,11,I5,H2,C3,P3,80824
BO,5,15,11,I5,H5,C1,P2,189
BO,5,15,11,I5,H5,C3,P2,5679
BO,5,15,11,I5,H1,C5,P2,48601
BO,5,15,11,I5,H4,C5,P2,2556
BO,5,15,11,I3,H2,C4,P4,87686
BO,5,16,11,I5,H3,C5,P2,1507
BO,5,16,11,I5,H3,C5,P4,498
BO,5,16,11,I5,H3,C5,P1,4533
BO,5,16,11,I3,H5,C4,P3,1763
BO,5,16,11,I1,H2,C4,P4,399845
BO,5,17,11,I4,H4,C1,P4,568488
BO,5,17,11,I4,H4,C1,P1,153113
BO,5,17,11,I4,H1,C1,P2,129
BO,5,17,11,I4,H3,C1,P4,17504
BO,5,17,11,I4,H3,C1,P1,715
BO,5,18,11,I1,H3,C5,P4,1453
BO,5,18,11,I1,H3,C5,P1,4368
BO,5,18,11,I1,H3,C5,P2,11357
BO,5,18,11,I4,H4,C5,P1,541
BO,5,18,11,I4,H4,C5,P4,2228
BO,5,19,11,I2,H3,C2,P4,397
BO,5,19,11,I2,H3,C2,P1,2141
BO,5,19,11,I3,H3,C2,P2,114
BO,5,19,11,I4,H3,C2,P2,781
BO,5,19,11,I3,H3,C2,P4,306
BO,5,20,11,I5,H2,C1,P4,42713
BO,5,20,11,I5,H2,C3,P4,299
BO,5,20,11,I5,H2,C3,P1,64
BO,5,20,11,I5,H2,C1,P2,2170
BO,5,20,11,I5,H2,C1,P1,12310
BO,5,1,12,I2,H5,C3,P1,98
BO,5,1,12,I1,H2,C1,P1,556
BO,5,1,12,I5,H1,C3,P1,612
BO,5,1,12,I5,H2,C4,P1,92071
BO,5,1,12,I4,H4,C1,P2,239155
BO,5,2,12,I5,H3,C3,P2,727
BO,5,2,12,I4,H3,C4,P3,1243932
BO,5,2,12,I5,H4,C5,P2,2556
BO,5,2,12,I3,H5,C2,P4,2681
BO,5,2,12,I2,H1,C3,P1,11
BO,5,3,12,I4,H4,C1,P3,195425
BO,5,3,12,I4,H2,C5,P3,3472
BO,5,3,12,I4,H5,C3,P3,3806
BO,5,3,12,I3,H5,C4,P3,1763
BO,5,3,12,I1,H2,C3,P3,4151
BO,5,4,12,I1,H4,C4,P1,79212
BO,5,4,12,I4,H4,C2,P2,25881
BO,5,4,12,I4,H3,C4,P4,7066
BO,5,4,12,I1,H4,C2,P1,178299
BO,5,4,12,I3,H3,C2,P2,114
BO,5,5,12,I1,H5,C5,P3,187
BO,5,5,12,I1,H4,C5,P3,1076
BO,5,5,12,I1,H1,C5,P3,2681
BO,5,5,12,I4,H3,C1,P3,3986
BO,5,5,12,I2,H3,C1,P3,5224
BO,5,6,12,I1,H3,C4,P3,40329
BO,5,6,12,I1,H3,C4,P1,3401
BO,5,6,12,I2,H3,C4,P2,8619
BO,5,6,12,I5,H3,C4,P2,27981
BO,5,6,12,I3,H3,C4,P1,2850
BO,5,7,12,I5,H1,C3,P2,2506
BO,5,7,12,I2,H4,C3,P2,84917
BO,5,7,12,I3,H2,C2,P2,43
BO,5,7,12,I2,H1,C2,P2,625
BO,5,7,12,I5,H4,C2,P2,38684
BO,5,8,12,I4,H5,C4,P3,828
BO,5,8,12,I4,H4,C4,P3,7499
BO,5,8,12,I4,H1,C4,P3,18519
BO,5,8,12,I4,H5,C4,P1,52
BO,5,8,12,I4,H2,C4,P2,23152
BO,5,9,12,I4,H3,C4,P1,452
BO,5,9,12,I4,H3,C5,P2,3095
BO,5,9,12,I4,H3,C2,P2,781
BO,5,9,12,I4,H3,C3,P2,1122
BO,5,9,12,I4,H3,C2,P3,20
BO,5,10,12,I4,H3,C5,P3,9668
BO,5,10,12,I5,H3,C3,P3,6468
BO,5,10,12,I2,H3,C3,P3,840
BO,5,10,12,I5,H3,C4,P3,125959
BO,5,10,12,I2,H3,C4,P3,525213
BO,5,11,12,I3,H5,C1,P3,17599
BO,5,11,12,I2,H4,C1,P3,549731
BO,5,11,12,I2,H1,C1,P3,1019
BO,5,11,12,I3,H2,C1,P3,8565
BO,5,11,12,I3,H1,C1,P3,5964
BO,5,12,12,I5,H4,C1,P2,197486
BO,5,12,12,I5,H4,C1,P1,80915
BO,5,12,12,I3,H4,C1,P1,12391
BO,5,12,12,I1,H4,C1,P4,1422626
BO,5,12,12,I2,H4,C1,P4,1682296
BO,5,13,12,I3,H4,C5,P4,1162
BO,5,13,12,I5,H4,C3,P4,5903
BO,5,13,12,I5,H4,C1,P4,1056921
BO,5,13,12,I3,H4,C2,P4,7944
BO,5,13,12,I2,H4,C5,P4,3997
BO,5,14,12,I3,H4,C1,P4,162449
BO,5,14,12,I4,H4,C1,P4,568488
BO,5,14,12,I2,H1,C1,P4,364
BO,5,14,12,I4,H2,C1,P4,1624
BO,5,14,12,I3,H5,C1,P4,468
BO,5,15,12,I2,H2,C3,P3,11373
BO,5,15,12,I2,H2,C5,P3,234
BO,5,15,12,I2,H2,C5,P2,2128
BO,5,15,12,I2,H2,C2,P2,65
BO,5,15,12,I2,H5,C1,P4,1083
BO,5,16,12,I1,H5,C3,P3,10068
BO,5,16,12,I2,H5,C3,P3,113506
BO,5,16,12,I2,H5,C3,P2,313
BO,5,16,12,I1,H5,C3,P2,351
BO,5,16,12,I5,H5,C3,P2,5679
BO,5,17,12,I4,H5,C5,P3,1351
BO,5,17,12,I4,H5,C5,P2,69154
BO,5,17,12,I4,H5,C5,P1,139
BO,5,17,12,I2,H5,C1,P3,11042
BO,5,17,12,I2,H5,C2,P3,463
BO,5,18,12,I1,H3,C3,P2,528
BO,5,18,12,I1,H3,C2,P2,563
BO,5,18,12,I1,H3,C5,P1,4368
BO,5,18,12,I1,H3,C2,P1,3254
BO,5,18,12,I1,H3,C5,P4,1453
BO,5,19,12,I3,H1,C5,P4,1066
BO,5,19,12,I3,H1,C3,P4,2208
BO,5,19,12,I3,H1,C2,P4,2821
BO,5,19,12,I3,H1,C5,P2,11260
BO,5,19,12,I3,H1,C2,P1,613
BO,5,20,12,I3,H5,C1,P1,275
BO,5,20,12,I3,H2,C1,P1,1041
BO,5,20,12,I4,H5,C5,P3,1351
BO,5,20,12,I3,H1,C1,P1,2516
BO,5,20,12,I5,H5,C1,P2,189
BO,5,1,13,I1,H5,C4,P3,23348
BO,5,1,13,I3,H4,C4,P1,99899
BO,5,1,13,I1,H5,C1,P3,2255400
BO,5,1,13,I4,H3,C5,P3,9668
BO,5,1,13,I2,H5,C5,P3,156
BO,5,2,13,I1,H1,C1,P1,960
BO,5,2,13,I3,H3,C5,P2,1071
BO,5,2,13,I3,H5,C4,P3,1763
BO,5,2,13,I1,H5,C2,P2,144
BO,5,2,13,I1,H4,C5,P2,175
BO,5,3,13,I5,H5,C1,P4,237
BO,5,3,13,I1,H5,C1,P1,552
BO,5,3,13,I3,H5,C1,P2,62
BO,5,3,13,I2,H5,C1,P2,180
BO,5,3,13,I5,H4,C1,P1,80915
BO,5,4,13,I5,H1,C1,P3,1428
BO,5,4,13,I4,H4,C1,P3,195425
BO,5,4,13,I1,H2,C1,P3,435
BO,5,4,13,I3,H3,C1,P3,6722
BO,5,4,13,I2,H5,C1,P3,11042
BO,5,5,13,I3,H5,C5,P1,173
BO,5,5,13,I4,H5,C5,P1,139
BO,5,5,13,I3,H5,C1,P3,17599
BO,5,5,13,I1,H5,C5,P1,441
BO,5,5,13,I5,H5,C4,P4,1427
BO,5,6,13,I1,H1,C5,P4,6858
BO,5,6,13,I1,H1,C3,P4,65332
BO,5,6,13,I1,H4,C1,P4,1422626
BO,5,6,13,I1,H3,C3,P3,66106
BO,5,6,13,I1,H4,C2,P3,5883
BO,5,7,13,I1,H1,C1,P2,3689
BO,5,7,13,I1,H3,C1,P4,29072
BO,5,7,13,I1,H3,C1,P3,7073
BO,5,7,13,I1,H5,C1,P2,1096
BO,5,7,13,I1,H1,C1,P4,1061
BO,5,8,13,I1,H5,C3,P3,10068
BO,5,8,13,I1,H5,C5,P3,187
BO,5,8,13,I1,H5,C2,P3,955
BO,5,8,13,I1,H4,C2,P2,8411
BO,5,8,13,I4,H1,C3,P4,580
BO,5,9,13,I3,H4,C1,P2,5963
BO,5,9,13,I4,H4,C1,P4,568488
BO,5,9,13,I4,H5,C1,P3,7614
BO,5,9,13,I3,H4,C1,P4,162449
BO,5,9,13,I4,H4,C1,P1,153113
BO,5,10,13,I4,H3,C5,P4,307
BO,5,10,13,I3,H3,C3,P4,155
BO,5,10,13,I5,H3,C4,P4,14484
BO,5,10,13,I5,H3,C3,P4,381
BO,5,10,13,I4,H3,C2,P4,729
BO,5,11,13,I4,H3,C4,P3,1243932
BO,5,11,13,I2,H3,C4,P3,525213
BO,5,11,13,I3,H3,C4,P3,87871
BO,5,11,13,I5,H3,C4,P3,125959
BO,5,11,13,I4,H1,C4,P3,18519
BO,5,12,13,I4,H3,C4,P1,452
BO,5,12,13,I2,H5,C4,P4,739
BO,5,12,13,I2,H4,C4,P4,218758
BO,5,12,13,I2,H5,C4,P3,2953
BO,5,12,13,I2,H4,C4,P3,6751
BO,5,13,13,I3,H1,C1,P2,176
BO,5,13,13,I3,H1,C1,P4,34
BO,5,13,13,I3,H1,C1,P1,2516
BO,5,13,13,I1,H1,C3,P1,35
BO,5,13,13,I1,H1,C2,P1,1654
BO,5,14,13,I2,H3,C1,P2,456
BO,5,14,13,I4,H3,C1,P2,1685
BO,5,14,13,I5,H3,C1,P2,3299
BO,5,14,13,I3,H3,C1,P4,52156
BO,5,14,13,I4,H3,C1,P4,17504
BO,5,15,13,I2,H3,C1,P2,456
BO,5,15,13,I1,H3,C4,P3,40329
BO,5,15,13,I4,H2,C1,P4,1624
BO,5,15,13,I1,H2,C2,P3,119
BO,5,15,13,I1,H2,C1,P4,186
BO,5,16,13,I3,H4,C2,P2,6784
BO,5,16,13,I3,H4,C2,P4,7944
BO,5,16,13,I2,H4,C2,P4,14916
BO,5,16,13,I5,H4,C2,P2,38684
BO,5,16,13,I2,H4,C2,P1,642076
BO,5,17,13,I1,H1,C1,P3,1189
BO,5,17,13,I4,H4,C3,P3,1274
BO,5,17,13,I4,H4,C5,P3,83
BO,5,17,13,I5,H4,C2,P3,208
BO,5,17,13,I2,H4,C5,P3,4595
BO,5,18,13,I4,H4,C1,P2,239155
BO,5,18,13,I1,H3,C5,P2,11357
BO,5,18,13,I3,H1,C3,P2,253
BO,5,18,13,I2,H4,C1,P2,1161728
BO,5,18,13,I5,H4,C1,P2,197486
BO,5,19,13,I2,H3,C4,P2,8619
BO,5,19,13,I1,H5,C1,P4,10536
BO,5,19,13,I5,H2,C1,P2,2170
BO,5,19,13,I3,H2,C1,P2,2505
BO,5,19,13,I2,H2,C1,P2,1438
BO,5,20,13,I1,H4,C1,P1,182961
BO,5,20,13,I1,H4,C1,P2,1171921
BO,5,20,13,I2,H2,C3,P4,1549
BO,5,20,13,I2,H2,C4,P4,314581
BO,5,20,13,I2,H2,C2,P4,5820
BO,5,1,14,I2,H2,C1,P3,1187
BO,5,1,14,I4,H3,C5,P2,3095
BO,5,1,14,I2,H5,C4,P4,739
BO,5,1,14,I4,H5,C2,P4,3438
BO,5,1,14,I3,H1,C4,P4,33311
BO,5,2,14,I2,H3,C1,P2,456
BO,5,2,14,I5,H1,C3,P3,809
BO,5,2,14,I2,H3,C1,P1,2217
BO,5,2,14,I4,H2,C5,P2,14505
BO,5,2,14,I2,H5,C4,P3,2953
BO,5,3,14,I3,H1,C4,P3,968
BO,5,3,14,I3,H1,C4,P1,402
BO,5,3,14,I3,H4,C4,P1,99899
BO,5,3,14,I3,H3,C3,P2,51
BO,5,3,14,I3,H3,C5,P3,2228
BO,5,4,14,I4,H4,C1,P2,239155
BO,5,4,14,I2,H4,C2,P3,717
BO,5,4,14,I4,H4,C2,P4,31394
BO,5,4,14,I2,H4,C5,P4,3997
BO,5,4,14,I4,H4,C5,P1,541
BO,5,5,14,I4,H4,C1,P4,568488
BO,5,5,14,I3,H4,C1,P1,12391
BO,5,5,14,I3,H4,C1,P3,544517
BO,5,5,14,I1,H4,C1,P3,26799
BO,5,5,14,I5,H4,C1,P4,1056921
BO,5,6,14,I5,H1,C1,P4,18411
BO,5,6,14,I5,H1,C1,P3,1428
BO,5,6,14,I5,H5,C1,P4,237
BO,5,6,14,I5,H2,C1,P4,42713
BO,5,6,14,I5,H3,C1,P3,552
BO,5,7,14,I5,H4,C1,P3,2773348
BO,5,7,14,I5,H4,C1,P2,197486
BO,5,7,14,I5,H4,C4,P2,5605
BO,5,7,14,I5,H4,C4,P4,225354
BO,5,7,14,I5,H4,C5,P3,399
BO,5,8,14,I2,H4,C1,P3,549731
BO,5,8,14,I4,H4,C1,P3,195425
BO,5,8,14,I4,H2,C4,P4,55257
BO,5,8,14,I5,H2,C2,P4,477
BO,5,8,14,I4,H4,C1,P1,153113
BO,5,9,14,I1,H1,C3,P1,35
BO,5,9,14,I1,H1,C4,P3,5027
BO,5,9,14,I1,H1,C4,P4,357030
BO,5,9,14,I1,H5,C2,P1,3260
BO,5,9,14,I1,H2,C4,P1,1023
BO,5,10,14,I1,H4,C5,P1,690
BO,5,10,14,I1,H4,C5,P3,1076
BO,5,10,14,I5,H4,C1,P1,80915
BO,5,10,14,I2,H2,C4,P1,4295
BO,5,10,14,I2,H2,C5,P3,234
BO,5,11,14,I5,H3,C1,P2,3299
BO,5,11,14,I5,H5,C1,P2,189
BO,5,11,14,I5,H2,C1,P2,2170
BO,5,11,14,I5,H1,C1,P2,517
BO,5,11,14,I1,H1,C5,P4,6858
BO,5,12,14,I1,H1,C1,P2,3689
BO,5,12,14,I1,H5,C1,P2,1096
BO,5,12,14,I1,H2,C1,P2,332
BO,5,12,14,I1,H3,C1,P4,29072
BO,5,12,14,I1,H3,C1,P1,4217
BO,5,13,14,I2,H1,C1,P3,1019
BO,5,13,14,I3,H1,C1,P3,5964
BO,5,13,14,I4,H2,C5,P4,133
BO,5,13,14,I1,H1,C1,P3,1189
BO,5,13,14,I3,H5,C5,P4,51
BO,5,14,14,I3,H5,C4,P1,36
BO,5,14,14,I4,H5,C4,P1,52
BO,5,14,14,I1,H5,C4,P1,3280
BO,5,14,14,I5,H4,C2,P3,208
BO,5,14,14,I2,H5,C4,P1,44
BO,5,15,14,I3,H5,C5,P4,51
BO,5,15,14,I3,H5,C5,P2,1061
BO,5,15,14,I5,H5,C5,P2,9884
BO,5,15,14,I2,H2,C5,P4,614
BO,5,15,14,I5,H1,C5,P1,3490
BO,5,16,14,I3,H1,C2,P3,5071
BO,5,16,14,I2,H5,C2,P3,463
BO,5,16,14,I1,H3,C2,P3,444
BO,5,16,14,I4,H2,C2,P3,576
BO,5,16,14,I5,H2,C2,P3,439
BO,5,17,14,I5,H2,C1,P3,13334
BO,5,17,14,I5,H5,C1,P3,1706
BO,5,17,14,I4,H3,C2,P2,781
BO,5,17,14,I3,H3,C2,P1,1764
BO,5,17,14,I1,H3,C2,P2,563
BO,5,18,14,I1,H1,C5,P3,2681
BO,5,18,14,I1,H5,C5,P3,187
BO,5,18,14,I1,H2,C5,P3,1604
BO,5,18,14,I1,H3,C5,P3,1996
BO,5,18,14,I1,H3,C3,P1,159
