Suggest_Method,n,Iteration,Repeat,I,H,C,P,Highest_Observed_Fluorescence
EDBO,2,48,27,I5,H2,C5,P1,861
EDBO,2,49,27,I5,H2,C4,P4,77495
EDBO,2,49,27,I5,H2,C4,P3,82456
EDBO,2,50,27,I5,H2,C4,P2,2787
EDBO,2,50,27,I5,H2,C4,P1,92071
EDBO,2,1,28,I3,H3,C4,P3,87871
EDBO,2,1,28,I1,H5,C3,P3,10068
EDBO,2,2,28,I5,H3,C4,P4,14484
EDBO,2,2,28,I3,H4,C5,P2,684
EDBO,2,3,28,I3,H3,C3,P1,69
EDBO,2,3,28,I2,H2,C2,P3,443
EDBO,2,4,28,I4,H4,C4,P3,7499
EDBO,2,4,28,I3,H3,C2,P4,306
EDBO,2,5,28,I3,H5,C4,P4,4329
EDBO,2,5,28,I2,H3,C4,P3,525213
EDBO,2,6,28,I2,H5,C2,P3,463
EDBO,2,6,28,I2,H3,C5,P2,5824
EDBO,2,7,28,I2,H4,C4,P3,6751
EDBO,2,7,28,I1,H1,C5,P2,4490
EDBO,2,8,28,I5,H5,C5,P4,828
EDBO,2,8,28,I5,H5,C5,P3,2468
EDBO,2,9,28,I5,H5,C5,P2,9884
EDBO,2,9,28,I5,H5,C5,P1,198
EDBO,2,10,28,I2,H3,C5,P3,6386
EDBO,2,10,28,I2,H3,C3,P3,840
EDBO,2,11,28,I2,H3,C4,P4,1338
EDBO,2,11,28,I2,H2,C4,P2,9817
EDBO,2,12,28,I5,H5,C4,P4,1427
EDBO,2,12,28,I5,H5,C4,P3,965
EDBO,2,13,28,I5,H5,C4,P2,7898
EDBO,2,13,28,I5,H5,C4,P1,50
EDBO,2,14,28,I5,H5,C3,P4,1807
EDBO,2,14,28,I5,H5,C3,P3,5033
EDBO,2,15,28,I5,H5,C3,P2,5679
EDBO,2,15,28,I5,H5,C3,P1,140
EDBO,2,16,28,I5,H5,C2,P4,892
EDBO,2,16,28,I5,H5,C2,P3,33831
EDBO,2,17,28,I5,H5,C2,P2,73
EDBO,2,17,28,I5,H5,C2,P1,6
EDBO,2,18,28,I5,H5,C1,P4,237
EDBO,2,18,28,I5,H5,C1,P3,1706
EDBO,2,19,28,I5,H5,C1,P2,189
EDBO,2,19,28,I5,H5,C1,P1,479
EDBO,2,20,28,I5,H4,C5,P4,1068
EDBO,2,20,28,I5,H4,C5,P3,399
EDBO,2,21,28,I5,H4,C5,P2,2556
EDBO,2,21,28,I5,H4,C5,P1,9112
EDBO,2,22,28,I5,H4,C4,P4,225354
EDBO,2,22,28,I5,H4,C4,P3,11626
EDBO,2,23,28,I4,H3,C1,P4,17504
EDBO,2,23,28,I2,H2,C4,P3,347695
EDBO,2,24,28,I2,H1,C4,P3,2434
EDBO,2,24,28,I1,H4,C4,P4,571132
EDBO,2,25,28,I4,H4,C4,P4,296285
EDBO,2,25,28,I3,H4,C4,P4,89478
EDBO,2,26,28,I2,H4,C4,P4,218758
EDBO,2,26,28,I1,H1,C4,P4,357030
EDBO,2,27,28,I5,H3,C4,P3,125959
EDBO,2,27,28,I2,H3,C4,P2,8619
EDBO,2,28,28,I3,H2,C4,P3,2674917
EDBO,2,28,28,I1,H2,C4,P3,195055
EDBO,2,29,28,I3,H2,C4,P1,1131
EDBO,2,29,28,I3,H2,C3,P3,429
EDBO,2,30,28,I5,H4,C4,P2,5605
EDBO,2,30,28,I5,H4,C4,P1,806841
EDBO,2,31,28,I3,H2,C1,P4,24
EDBO,2,31,28,I1,H2,C3,P4,50003
EDBO,2,32,28,I5,H4,C3,P4,5903
EDBO,2,32,28,I5,H4,C3,P3,314
EDBO,2,33,28,I5,H4,C3,P2,775
EDBO,2,33,28,I5,H4,C3,P1,61707
EDBO,2,34,28,I5,H4,C2,P4,5755
EDBO,2,34,28,I5,H4,C2,P3,208
EDBO,2,35,28,I5,H4,C2,P2,38684
EDBO,2,35,28,I5,H4,C2,P1,1192715
EDBO,2,36,28,I5,H4,C1,P4,1056921
EDBO,2,36,28,I5,H4,C1,P3,2773348
EDBO,2,37,28,I5,H4,C1,P2,197486
EDBO,2,37,28,I5,H4,C1,P1,80915
EDBO,2,38,28,I5,H3,C5,P4,498
EDBO,2,38,28,I5,H3,C5,P3,334
EDBO,2,39,28,I5,H3,C5,P2,1507
EDBO,2,39,28,I5,H3,C5,P1,4533
EDBO,2,40,28,I5,H3,C4,P2,27981
EDBO,2,40,28,I5,H3,C4,P1,912
EDBO,2,41,28,I5,H3,C3,P4,381
EDBO,2,41,28,I5,H3,C3,P3,6468
EDBO,2,42,28,I5,H3,C3,P2,727
EDBO,2,42,28,I5,H3,C3,P1,25
EDBO,2,43,28,I5,H3,C2,P4,780
EDBO,2,43,28,I5,H3,C2,P3,4960
EDBO,2,44,28,I5,H3,C2,P2,622
EDBO,2,44,28,I5,H3,C2,P1,1791
EDBO,2,45,28,I5,H3,C1,P4,25234
EDBO,2,45,28,I5,H3,C1,P3,552
EDBO,2,46,28,I5,H3,C1,P2,3299
EDBO,2,46,28,I5,H3,C1,P1,3984
EDBO,2,47,28,I5,H2,C5,P4,368
EDBO,2,47,28,I5,H2,C5,P3,2388
EDBO,2,48,28,I5,H2,C5,P2,1942
EDBO,2,48,28,I5,H2,C5,P1,861
EDBO,2,49,28,I5,H2,C4,P4,77495
EDBO,2,49,28,I5,H2,C4,P3,82456
EDBO,2,50,28,I5,H2,C4,P2,2787
EDBO,2,50,28,I5,H2,C4,P1,92071
EDBO,2,1,29,I3,H3,C4,P3,87871
EDBO,2,1,29,I1,H5,C3,P3,10068
EDBO,2,2,29,I5,H3,C4,P4,14484
EDBO,2,2,29,I3,H4,C5,P2,684
EDBO,2,3,29,I3,H3,C3,P1,69
EDBO,2,3,29,I2,H2,C2,P3,443
EDBO,2,4,29,I4,H4,C4,P3,7499
EDBO,2,4,29,I3,H3,C2,P4,306
EDBO,2,5,29,I3,H5,C4,P4,4329
EDBO,2,5,29,I2,H3,C4,P3,525213
EDBO,2,6,29,I2,H5,C2,P3,463
EDBO,2,6,29,I2,H3,C5,P2,5824
EDBO,2,7,29,I2,H4,C4,P3,6751
EDBO,2,7,29,I1,H1,C5,P2,4490
EDBO,2,8,29,I5,H5,C5,P4,828
EDBO,2,8,29,I5,H5,C5,P3,2468
EDBO,2,9,29,I5,H5,C5,P2,9884
EDBO,2,9,29,I5,H5,C5,P1,198
EDBO,2,10,29,I2,H3,C5,P3,6386
EDBO,2,10,29,I2,H3,C3,P3,840
EDBO,2,11,29,I2,H3,C4,P4,1338
EDBO,2,11,29,I2,H2,C4,P2,9817
EDBO,2,12,29,I5,H5,C4,P4,1427
EDBO,2,12,29,I5,H5,C4,P3,965
EDBO,2,13,29,I5,H5,C4,P2,7898
EDBO,2,13,29,I5,H5,C4,P1,50
EDBO,2,14,29,I5,H5,C3,P4,1807
EDBO,2,14,29,I5,H5,C3,P3,5033
EDBO,2,15,29,I5,H5,C3,P2,5679
EDBO,2,15,29,I5,H5,C3,P1,140
EDBO,2,16,29,I5,H5,C2,P4,892
EDBO,2,16,29,I5,H5,C2,P3,33831
EDBO,2,17,29,I5,H5,C2,P2,73
EDBO,2,17,29,I5,H5,C2,P1,6
EDBO,2,18,29,I5,H5,C1,P4,237
EDBO,2,18,29,I5,H5,C1,P3,1706
EDBO,2,19,29,I5,H5,C1,P2,189
EDBO,2,19,29,I5,H5,C1,P1,479
EDBO,2,20,29,I5,H4,C5,P4,1068
EDBO,2,20,29,I5,H4,C5,P3,399
EDBO,2,21,29,I5,H4,C5,P2,2556
EDBO,2,21,29,I5,H4,C5,P1,9112
EDBO,2,22,29,I5,H4,C4,P4,225354
EDBO,2,22,29,I5,H4,C4,P3,11626
EDBO,2,23,29,I4,H3,C1,P4,17504
EDBO,2,23,29,I2,H2,C4,P3,347695
EDBO,2,24,29,I2,H1,C4,P3,2434
EDBO,2,24,29,I1,H4,C4,P4,571132
EDBO,2,25,29,I4,H4,C4,P4,296285
EDBO,2,25,29,I3,H4,C4,P4,89478
EDBO,2,26,29,I2,H4,C4,P4,218758
EDBO,2,26,29,I1,H1,C4,P4,357030
EDBO,2,27,29,I5,H3,C4,P3,125959
EDBO,2,27,29,I2,H3,C4,P2,8619
EDBO,2,28,29,I3,H2,C4,P3,2674917
EDBO,2,28,29,I1,H2,C4,P3,195055
EDBO,2,29,29,I3,H2,C4,P1,1131
EDBO,2,29,29,I3,H2,C3,P3,429
EDBO,2,30,29,I5,H4,C4,P2,5605
EDBO,2,30,29,I5,H4,C4,P1,806841
EDBO,2,31,29,I3,H2,C1,P4,24
EDBO,2,31,29,I1,H2,C3,P4,50003
EDBO,2,32,29,I5,H4,C3,P4,5903
EDBO,2,32,29,I5,H4,C3,P3,314
EDBO,2,33,29,I5,H4,C3,P2,775
EDBO,2,33,29,I5,H4,C3,P1,61707
EDBO,2,34,29,I5,H4,C2,P4,5755
EDBO,2,34,29,I5,H4,C2,P3,208
EDBO,2,35,29,I5,H4,C2,P2,38684
EDBO,2,35,29,I5,H4,C2,P1,1192715
EDBO,2,36,29,I5,H4,C1,P4,1056921
EDBO,2,36,29,I5,H4,C1,P3,2773348
EDBO,2,37,29,I5,H4,C1,P2,197486
EDBO,2,37,29,I5,H4,C1,P1,80915
EDBO,2,38,29,I5,H3,C5,P4,498
EDBO,2,38,29,I5,H3,C5,P3,334
EDBO,2,39,29,I5,H3,C5,P2,1507
EDBO,2,39,29,I5,H3,C5,P1,4533
EDBO,2,40,29,I5,H3,C4,P2,27981
EDBO,2,40,29,I5,H3,C4,P1,912
EDBO,2,41,29,I5,H3,C3,P4,381
EDBO,2,41,29,I5,H3,C3,P3,6468
EDBO,2,42,29,I5,H3,C3,P2,727
EDBO,2,42,29,I5,H3,C3,P1,25
EDBO,2,43,29,I5,H3,C2,P4,780
EDBO,2,43,29,I5,H3,C2,P3,4960
EDBO,2,44,29,I5,H3,C2,P2,622
EDBO,2,44,29,I5,H3,C2,P1,1791
EDBO,2,45,29,I5,H3,C1,P4,25234
EDBO,2,45,29,I5,H3,C1,P3,552
EDBO,2,46,29,I5,H3,C1,P2,3299
EDBO,2,46,29,I5,H3,C1,P1,3984
EDBO,2,47,29,I5,H2,C5,P4,368
EDBO,2,47,29,I5,H2,C5,P3,2388
EDBO,2,48,29,I5,H2,C5,P2,1942
EDBO,2,48,29,I5,H2,C5,P1,861
EDBO,2,49,29,I5,H2,C4,P4,77495
EDBO,2,49,29,I5,H2,C4,P3,82456
EDBO,2,50,29,I5,H2,C4,P2,2787
EDBO,2,50,29,I5,H2,C4,P1,92071
EDBO,2,1,30,I3,H3,C4,P3,87871
EDBO,2,1,30,I1,H5,C3,P3,10068
EDBO,2,2,30,I5,H3,C4,P4,14484
EDBO,2,2,30,I3,H4,C5,P2,684
EDBO,2,3,30,I3,H3,C3,P1,69
EDBO,2,3,30,I2,H2,C2,P3,443
EDBO,2,4,30,I4,H4,C4,P3,7499
EDBO,2,4,30,I3,H3,C2,P4,306
EDBO,2,5,30,I3,H5,C4,P4,4329
EDBO,2,5,30,I2,H3,C4,P3,525213
EDBO,2,6,30,I2,H5,C2,P3,463
EDBO,2,6,30,I2,H3,C5,P2,5824
EDBO,2,7,30,I2,H4,C4,P3,6751
EDBO,2,7,30,I1,H1,C5,P2,4490
EDBO,2,8,30,I5,H5,C5,P4,828
EDBO,2,8,30,I5,H5,C5,P3,2468
EDBO,2,9,30,I5,H5,C5,P2,9884
EDBO,2,9,30,I5,H5,C5,P1,198
EDBO,2,10,30,I2,H3,C5,P3,6386
EDBO,2,10,30,I2,H3,C3,P3,840
EDBO,2,11,30,I2,H3,C4,P4,1338
EDBO,2,11,30,I2,H2,C4,P2,9817
EDBO,2,12,30,I5,H5,C4,P4,1427
EDBO,2,12,30,I5,H5,C4,P3,965
EDBO,2,13,30,I5,H5,C4,P2,7898
EDBO,2,13,30,I5,H5,C4,P1,50
EDBO,2,14,30,I5,H5,C3,P4,1807
EDBO,2,14,30,I5,H5,C3,P3,5033
EDBO,2,15,30,I5,H5,C3,P2,5679
EDBO,2,15,30,I5,H5,C3,P1,140
EDBO,2,16,30,I5,H5,C2,P4,892
EDBO,2,16,30,I5,H5,C2,P3,33831
EDBO,2,17,30,I5,H5,C2,P2,73
EDBO,2,17,30,I5,H5,C2,P1,6
EDBO,2,18,30,I5,H5,C1,P4,237
EDBO,2,18,30,I5,H5,C1,P3,1706
EDBO,2,19,30,I5,H5,C1,P2,189
EDBO,2,19,30,I5,H5,C1,P1,479
EDBO,2,20,30,I5,H4,C5,P4,1068
EDBO,2,20,30,I5,H4,C5,P3,399
EDBO,2,21,30,I5,H4,C5,P2,2556
EDBO,2,21,30,I5,H4,C5,P1,9112
EDBO,2,22,30,I5,H4,C4,P4,225354
EDBO,2,22,30,I5,H4,C4,P3,11626
EDBO,2,23,30,I4,H3,C1,P4,17504
EDBO,2,23,30,I2,H2,C4,P3,347695
EDBO,2,24,30,I2,H1,C4,P3,2434
EDBO,2,24,30,I1,H4,C4,P4,571132
EDBO,2,25,30,I4,H4,C4,P4,296285
EDBO,2,25,30,I3,H4,C4,P4,89478
EDBO,2,26,30,I2,H4,C4,P4,218758
EDBO,2,26,30,I1,H1,C4,P4,357030
EDBO,2,27,30,I5,H3,C4,P3,125959
EDBO,2,27,30,I2,H3,C4,P2,8619
EDBO,2,28,30,I3,H2,C4,P3,2674917
EDBO,2,28,30,I1,H2,C4,P3,195055
EDBO,2,29,30,I3,H2,C4,P1,1131
EDBO,2,29,30,I3,H2,C3,P3,429
EDBO,2,30,30,I5,H4,C4,P2,5605
EDBO,2,30,30,I5,H4,C4,P1,806841
EDBO,2,31,30,I3,H2,C1,P4,24
EDBO,2,31,30,I1,H2,C3,P4,50003
EDBO,2,32,30,I5,H4,C3,P4,5903
EDBO,2,32,30,I5,H4,C3,P3,314
EDBO,2,33,30,I5,H4,C3,P2,775
EDBO,2,33,30,I5,H4,C3,P1,61707
EDBO,2,34,30,I5,H4,C2,P4,5755
EDBO,2,34,30,I5,H4,C2,P3,208
EDBO,2,35,30,I5,H4,C2,P2,38684
EDBO,2,35,30,I5,H4,C2,P1,1192715
EDBO,2,36,30,I5,H4,C1,P4,1056921
EDBO,2,36,30,I5,H4,C1,P3,2773348
EDBO,2,37,30,I5,H4,C1,P2,197486
EDBO,2,37,30,I5,H4,C1,P1,80915
EDBO,2,38,30,I5,H3,C5,P4,498
EDBO,2,38,30,I5,H3,C5,P3,334
EDBO,2,39,30,I5,H3,C5,P2,1507
EDBO,2,39,30,I5,H3,C5,P1,4533
EDBO,2,40,30,I5,H3,C4,P2,27981
EDBO,2,40,30,I5,H3,C4,P1,912
EDBO,2,41,30,I5,H3,C3,P4,381
EDBO,2,41,30,I5,H3,C3,P3,6468
EDBO,2,42,30,I5,H3,C3,P2,727
EDBO,2,42,30,I5,H3,C3,P1,25
EDBO,2,43,30,I5,H3,C2,P4,780
EDBO,2,43,30,I5,H3,C2,P3,4960
EDBO,2,44,30,I5,H3,C2,P2,622
EDBO,2,44,30,I5,H3,C2,P1,1791
EDBO,2,45,30,I5,H3,C1,P4,25234
EDBO,2,45,30,I5,H3,C1,P3,552
EDBO,2,46,30,I5,H3,C1,P2,3299
EDBO,2,46,30,I5,H3,C1,P1,3984
EDBO,2,47,30,I5,H2,C5,P4,368
EDBO,2,47,30,I5,H2,C5,P3,2388
EDBO,2,48,30,I5,H2,C5,P2,1942
EDBO,2,48,30,I5,H2,C5,P1,861
EDBO,2,49,30,I5,H2,C4,P4,77495
EDBO,2,49,30,I5,H2,C4,P3,82456
EDBO,2,50,30,I5,H2,C4,P2,2787
EDBO,2,50,30,I5,H2,C4,P1,92071
EDBO,2,1,31,I3,H3,C4,P3,87871
EDBO,2,1,31,I1,H5,C3,P3,10068
EDBO,2,2,31,I5,H3,C4,P4,14484
EDBO,2,2,31,I3,H4,C5,P2,684
EDBO,2,3,31,I3,H3,C3,P1,69
EDBO,2,3,31,I2,H2,C2,P3,443
EDBO,2,4,31,I4,H4,C4,P3,7499
EDBO,2,4,31,I3,H3,C2,P4,306
EDBO,2,5,31,I3,H5,C4,P4,4329
EDBO,2,5,31,I2,H3,C4,P3,525213
EDBO,2,6,31,I2,H5,C2,P3,463
EDBO,2,6,31,I2,H3,C5,P2,5824
EDBO,2,7,31,I2,H4,C4,P3,6751
EDBO,2,7,31,I1,H1,C5,P2,4490
EDBO,2,8,31,I5,H5,C5,P4,828
EDBO,2,8,31,I5,H5,C5,P3,2468
EDBO,2,9,31,I5,H5,C5,P2,9884
EDBO,2,9,31,I5,H5,C5,P1,198
EDBO,2,10,31,I2,H3,C5,P3,6386
EDBO,2,10,31,I2,H3,C3,P3,840
EDBO,2,11,31,I2,H3,C4,P4,1338
EDBO,2,11,31,I2,H2,C4,P2,9817
EDBO,2,12,31,I5,H5,C4,P4,1427
EDBO,2,12,31,I5,H5,C4,P3,965
EDBO,2,13,31,I5,H5,C4,P2,7898
EDBO,2,13,31,I5,H5,C4,P1,50
EDBO,2,14,31,I5,H5,C3,P4,1807
EDBO,2,14,31,I5,H5,C3,P3,5033
EDBO,2,15,31,I5,H5,C3,P2,5679
EDBO,2,15,31,I5,H5,C3,P1,140
EDBO,2,16,31,I5,H5,C2,P4,892
EDBO,2,16,31,I5,H5,C2,P3,33831
EDBO,2,17,31,I5,H5,C2,P2,73
EDBO,2,17,31,I5,H5,C2,P1,6
EDBO,2,18,31,I5,H5,C1,P4,237
EDBO,2,18,31,I5,H5,C1,P3,1706
EDBO,2,19,31,I5,H5,C1,P2,189
EDBO,2,19,31,I5,H5,C1,P1,479
EDBO,2,20,31,I5,H4,C5,P4,1068
EDBO,2,20,31,I5,H4,C5,P3,399
EDBO,2,21,31,I5,H4,C5,P2,2556
EDBO,2,21,31,I5,H4,C5,P1,9112
EDBO,2,22,31,I5,H4,C4,P4,225354
EDBO,2,22,31,I5,H4,C4,P3,11626
EDBO,2,23,31,I4,H3,C1,P4,17504
EDBO,2,23,31,I2,H2,C4,P3,347695
EDBO,2,24,31,I2,H1,C4,P3,2434
EDBO,2,24,31,I1,H4,C4,P4,571132
EDBO,2,25,31,I4,H4,C4,P4,296285
EDBO,2,25,31,I3,H4,C4,P4,89478
EDBO,2,26,31,I2,H4,C4,P4,218758
EDBO,2,26,31,I1,H1,C4,P4,357030
EDBO,2,27,31,I5,H3,C4,P3,125959
EDBO,2,27,31,I2,H3,C4,P2,8619
EDBO,2,28,31,I3,H2,C4,P3,2674917
EDBO,2,28,31,I1,H2,C4,P3,195055
EDBO,2,29,31,I3,H2,C4,P1,1131
EDBO,2,29,31,I3,H2,C3,P3,429
EDBO,2,30,31,I5,H4,C4,P2,5605
EDBO,2,30,31,I5,H4,C4,P1,806841
EDBO,2,31,31,I3,H2,C1,P4,24
EDBO,2,31,31,I1,H2,C3,P4,50003
EDBO,2,32,31,I5,H4,C3,P4,5903
EDBO,2,32,31,I5,H4,C3,P3,314
EDBO,2,33,31,I5,H4,C3,P2,775
EDBO,2,33,31,I5,H4,C3,P1,61707
EDBO,2,34,31,I5,H4,C2,P4,5755
EDBO,2,34,31,I5,H4,C2,P3,208
EDBO,2,35,31,I5,H4,C2,P2,38684
EDBO,2,35,31,I5,H4,C2,P1,1192715
EDBO,2,36,31,I5,H4,C1,P4,1056921
EDBO,2,36,31,I5,H4,C1,P3,2773348
EDBO,2,37,31,I5,H4,C1,P2,197486
EDBO,2,37,31,I5,H4,C1,P1,80915
EDBO,2,38,31,I5,H3,C5,P4,498
EDBO,2,38,31,I5,H3,C5,P3,334
EDBO,2,39,31,I5,H3,C5,P2,1507
EDBO,2,39,31,I5,H3,C5,P1,4533
EDBO,2,40,31,I5,H3,C4,P2,27981
EDBO,2,40,31,I5,H3,C4,P1,912
EDBO,2,41,31,I5,H3,C3,P4,381
EDBO,2,41,31,I5,H3,C3,P3,6468
EDBO,2,42,31,I5,H3,C3,P2,727
EDBO,2,42,31,I5,H3,C3,P1,25
EDBO,2,43,31,I5,H3,C2,P4,780
EDBO,2,43,31,I5,H3,C2,P3,4960
EDBO,2,44,31,I5,H3,C2,P2,622
EDBO,2,44,31,I5,H3,C2,P1,1791
EDBO,2,45,31,I5,H3,C1,P4,25234
EDBO,2,45,31,I5,H3,C1,P3,552
EDBO,2,46,31,I5,H3,C1,P2,3299
EDBO,2,46,31,I5,H3,C1,P1,3984
EDBO,2,47,31,I5,H2,C5,P4,368
EDBO,2,47,31,I5,H2,C5,P3,2388
EDBO,2,48,31,I5,H2,C5,P2,1942
EDBO,2,48,31,I5,H2,C5,P1,861
EDBO,2,49,31,I5,H2,C4,P4,77495
EDBO,2,49,31,I5,H2,C4,P3,82456
EDBO,2,50,31,I5,H2,C4,P2,2787
EDBO,2,50,31,I5,H2,C4,P1,92071
EDBO,2,1,32,I3,H3,C4,P3,87871
EDBO,2,1,32,I1,H5,C3,P3,10068
EDBO,2,2,32,I5,H3,C4,P4,14484
EDBO,2,2,32,I3,H4,C5,P2,684
EDBO,2,3,32,I3,H3,C3,P1,69
EDBO,2,3,32,I2,H2,C2,P3,443
EDBO,2,4,32,I4,H4,C4,P3,7499
EDBO,2,4,32,I3,H3,C2,P4,306
EDBO,2,5,32,I3,H5,C4,P4,4329
EDBO,2,5,32,I2,H3,C4,P3,525213
EDBO,2,6,32,I2,H5,C2,P3,463
EDBO,2,6,32,I2,H3,C5,P2,5824
EDBO,2,7,32,I2,H4,C4,P3,6751
EDBO,2,7,32,I1,H1,C5,P2,4490
EDBO,2,8,32,I5,H5,C5,P4,828
EDBO,2,8,32,I5,H5,C5,P3,2468
EDBO,2,9,32,I5,H5,C5,P2,9884
EDBO,2,9,32,I5,H5,C5,P1,198
EDBO,2,10,32,I2,H3,C5,P3,6386
EDBO,2,10,32,I2,H3,C3,P3,840
EDBO,2,11,32,I2,H3,C4,P4,1338
EDBO,2,11,32,I2,H2,C4,P2,9817
EDBO,2,12,32,I5,H5,C4,P4,1427
EDBO,2,12,32,I5,H5,C4,P3,965
EDBO,2,13,32,I5,H5,C4,P2,7898
EDBO,2,13,32,I5,H5,C4,P1,50
EDBO,2,14,32,I5,H5,C3,P4,1807
EDBO,2,14,32,I5,H5,C3,P3,5033
EDBO,2,15,32,I5,H5,C3,P2,5679
EDBO,2,15,32,I5,H5,C3,P1,140
EDBO,2,16,32,I5,H5,C2,P4,892
EDBO,2,16,32,I5,H5,C2,P3,33831
EDBO,2,17,32,I5,H5,C2,P2,73
EDBO,2,17,32,I5,H5,C2,P1,6
EDBO,2,18,32,I5,H5,C1,P4,237
EDBO,2,18,32,I5,H5,C1,P3,1706
EDBO,2,19,32,I5,H5,C1,P2,189
EDBO,2,19,32,I5,H5,C1,P1,479
EDBO,2,20,32,I5,H4,C5,P4,1068
EDBO,2,20,32,I5,H4,C5,P3,399
EDBO,2,21,32,I5,H4,C5,P2,2556
EDBO,2,21,32,I5,H4,C5,P1,9112
EDBO,2,22,32,I5,H4,C4,P4,225354
EDBO,2,22,32,I5,H4,C4,P3,11626
EDBO,2,23,32,I4,H3,C1,P4,17504
EDBO,2,23,32,I2,H2,C4,P3,347695
EDBO,2,24,32,I2,H1,C4,P3,2434
EDBO,2,24,32,I1,H4,C4,P4,571132
EDBO,2,25,32,I4,H4,C4,P4,296285
EDBO,2,25,32,I3,H4,C4,P4,89478
EDBO,2,26,32,I2,H4,C4,P4,218758
EDBO,2,26,32,I1,H1,C4,P4,357030
EDBO,2,27,32,I5,H3,C4,P3,125959
EDBO,2,27,32,I2,H3,C4,P2,8619
EDBO,2,28,32,I3,H2,C4,P3,2674917
EDBO,2,28,32,I1,H2,C4,P3,195055
EDBO,2,29,32,I3,H2,C4,P1,1131
EDBO,2,29,32,I3,H2,C3,P3,429
EDBO,2,30,32,I5,H4,C4,P2,5605
EDBO,2,30,32,I5,H4,C4,P1,806841
EDBO,2,31,32,I3,H2,C1,P4,24
EDBO,2,31,32,I1,H2,C3,P4,50003
EDBO,2,32,32,I5,H4,C3,P4,5903
EDBO,2,32,32,I5,H4,C3,P3,314
EDBO,2,33,32,I5,H4,C3,P2,775
EDBO,2,33,32,I5,H4,C3,P1,61707
EDBO,2,34,32,I5,H4,C2,P4,5755
EDBO,2,34,32,I5,H4,C2,P3,208
EDBO,2,35,32,I5,H4,C2,P2,38684
EDBO,2,35,32,I5,H4,C2,P1,1192715
EDBO,2,36,32,I5,H4,C1,P4,1056921
EDBO,2,36,32,I5,H4,C1,P3,2773348
EDBO,2,37,32,I5,H4,C1,P2,197486
EDBO,2,37,32,I5,H4,C1,P1,80915
EDBO,2,38,32,I5,H3,C5,P4,498
EDBO,2,38,32,I5,H3,C5,P3,334
EDBO,2,39,32,I5,H3,C5,P2,1507
EDBO,2,39,32,I5,H3,C5,P1,4533
EDBO,2,40,32,I5,H3,C4,P2,27981
EDBO,2,40,32,I5,H3,C4,P1,912
EDBO,2,41,32,I5,H3,C3,P4,381
EDBO,2,41,32,I5,H3,C3,P3,6468
EDBO,2,42,32,I5,H3,C3,P2,727
EDBO,2,42,32,I5,H3,C3,P1,25
EDBO,2,43,32,I5,H3,C2,P4,780
EDBO,2,43,32,I5,H3,C2,P3,4960
EDBO,2,44,32,I5,H3,C2,P2,622
EDBO,2,44,32,I5,H3,C2,P1,1791
EDBO,2,45,32,I5,H3,C1,P4,25234
EDBO,2,45,32,I5,H3,C1,P3,552
EDBO,2,46,32,I5,H3,C1,P2,3299
EDBO,2,46,32,I5,H3,C1,P1,3984
EDBO,2,47,32,I5,H2,C5,P4,368
EDBO,2,47,32,I5,H2,C5,P3,2388
EDBO,2,48,32,I5,H2,C5,P2,1942
EDBO,2,48,32,I5,H2,C5,P1,861
EDBO,2,49,32,I5,H2,C4,P4,77495
EDBO,2,49,32,I5,H2,C4,P3,82456
EDBO,2,50,32,I5,H2,C4,P2,2787
EDBO,2,50,32,I5,H2,C4,P1,92071
EDBO,2,1,33,I3,H3,C4,P3,87871
EDBO,2,1,33,I1,H5,C3,P3,10068
EDBO,2,2,33,I5,H3,C4,P4,14484
EDBO,2,2,33,I3,H4,C5,P2,684
EDBO,2,3,33,I3,H3,C3,P1,69
EDBO,2,3,33,I2,H2,C2,P3,443
EDBO,2,4,33,I4,H4,C4,P3,7499
EDBO,2,4,33,I3,H3,C2,P4,306
EDBO,2,5,33,I3,H5,C4,P4,4329
EDBO,2,5,33,I2,H3,C4,P3,525213
EDBO,2,6,33,I2,H5,C2,P3,463
EDBO,2,6,33,I2,H3,C5,P2,5824
EDBO,2,7,33,I2,H4,C4,P3,6751
EDBO,2,7,33,I1,H1,C5,P2,4490
EDBO,2,8,33,I5,H5,C5,P4,828
EDBO,2,8,33,I5,H5,C5,P3,2468
EDBO,2,9,33,I5,H5,C5,P2,9884
EDBO,2,9,33,I5,H5,C5,P1,198
EDBO,2,10,33,I2,H3,C5,P3,6386
EDBO,2,10,33,I2,H3,C3,P3,840
EDBO,2,11,33,I2,H3,C4,P4,1338
EDBO,2,11,33,I2,H2,C4,P2,9817
EDBO,2,12,33,I5,H5,C4,P4,1427
EDBO,2,12,33,I5,H5,C4,P3,965
EDBO,2,13,33,I5,H5,C4,P2,7898
EDBO,2,13,33,I5,H5,C4,P1,50
EDBO,2,14,33,I5,H5,C3,P4,1807
EDBO,2,14,33,I5,H5,C3,P3,5033
EDBO,2,15,33,I5,H5,C3,P2,5679
EDBO,2,15,33,I5,H5,C3,P1,140
EDBO,2,16,33,I5,H5,C2,P4,892
EDBO,2,16,33,I5,H5,C2,P3,33831
EDBO,2,17,33,I5,H5,C2,P2,73
EDBO,2,17,33,I5,H5,C2,P1,6
EDBO,2,18,33,I5,H5,C1,P4,237
EDBO,2,18,33,I5,H5,C1,P3,1706
EDBO,2,19,33,I5,H5,C1,P2,189
EDBO,2,19,33,I5,H5,C1,P1,479
